"csv_fid","csv_pid","csv_caption","csv_mime","csv_filename","csv_filepath","csv_status","csv_date","csv_date_y","csv_year_m"
"18535","4670","Haile attends the Emerging Researchers National (ERN) Conference in STEM, aimed at undergraduate and graduate students, including underrepresented minorities and persons with disabilities.","image/jpeg","biya_hero2.jpg","public://uploads/2021/04/biya_hero2.jpg","Permanent","1619551447","2021","04"
"18546","4689","Sarp Satir '16","image/jpeg","satir_edit_sq.jpg","public://uploads/2021/05/satir_edit_sq.jpg","Permanent","1620245020","2021","05"
"18547","4690","Jaime Zahorian '13","image/jpeg","zahorian_sq.jpg","public://uploads/2021/05/zahorian_sq.jpg","Permanent","1620245020","2021","05"
"18551","4691","Sarp Satir '16","image/jpeg","satir_web_final.jpg","public://uploads/2021/05/satir_web_final.jpg","Permanent","1620415828","2021","05"
"18554","4692","Jaime Zahorian '13","image/jpeg","zahorian_web_final.jpg","public://uploads/2021/05/zahorian_web_final.jpg","Permanent","1620415828","2021","05"
"18557","4693","Butterfly Network is cultivating partnerships with multiple countries in an effort to make ultrasound technology more accessible and reliable.","image/jpeg","bn.jpg","public://uploads/2021/05/bn.jpg","Permanent","1620415828","2021","05"
"18558","4694","The Butterfly Network device's body and imaging capabilities","image/jpeg","butterflynetwork_hero_a.jpg","public://uploads/2021/05/butterflynetwork_hero_a.jpg","Permanent","1620415828","2021","05"
"18573","4699","Clark Scholars 2020 cohort","image/jpeg","img_0362.jpg","public://uploads/2021/05/img_0362.jpg","Permanent","1620920179","2021","05"
"18574","4703","Clark Scholars 2020 cohort ","image/jpeg","img_0362.jpg","public://uploads/2021/05/img_0362_0.jpg","Permanent","1620926867","2021","05"
"18592","4707","Douglas Blough, professor and associate chair for faculty development in the School of Electrical and Computer Engineering","image/png","blough.png","public://uploads/2021/06/blough.png","Permanent","1622555750","2021","06"
"18593","4709","Ph.D. Mechanical Engineering student Andrew Schulz posing with African Elephant ","image/jpeg","andrew_schulz.jpg","public://uploads/2021/06/andrew_schulz.jpg","Permanent","1622571446","2021","06"
"18597","4722","","image/png","elephant_nostrils.png","public://uploads/2021/06/elephant_nostrils.png","Permanent","1622576191","2021","06"
"18598","4724","An elephant uses its trunk to grab apples underwater. ","image/jpeg","elephant_trunk_-_apples.jpg","public://uploads/2021/06/elephant_trunk_-_apples.jpg","Permanent","1622576838","2021","06"
"18599","4726","","image/png","elephant_nostrils.png","public://uploads/2021/06/elephant_nostrils_0.png","Permanent","1622577045","2021","06"
"18601","4729","An elephant uses suction to pick up a tortilla chip. ","image/jpeg","image_tortillachip.jpg","public://uploads/2021/06/image_tortillachip.jpg","Permanent","1622577603","2021","06"
"18608","4734","Samuel Graham","image/jpeg","graham_headshot_final.jpg","public://uploads/2021/06/graham_headshot_final.jpg","Permanent","1622724776","2021","06"
"18625","4742","","image/png","gtri-fellowshipchart_v4.png","public://uploads/2021/06/gtri-fellowshipchart_v4.png","Permanent","1623685839","2021","06"
"18616","4745","Ellen Yi Chen Mazumdar & Ken Allen","image/png","gtri_mazumdar-allen.png","public://uploads/2021/06/gtri_mazumdar-allen.png","Permanent","1623682540","2021","06"
"18617","4748","John Cressler & Chris Coen","image/png","gtri_cressler-coen.png","public://uploads/2021/06/gtri_cressler-coen.png","Permanent","1623682540","2021","06"
"18618","4751","Mark Styczynski & Mike Farrell","image/png","gtri_styczynski-farrell.png","public://uploads/2021/06/gtri_styczynski-farrell.png","Permanent","1623682540","2021","06"
"18619","4754","Brendan Saltaformaggio & Chris M. Roberts","image/png","gtri_saltaformaggio-roberts.png","public://uploads/2021/06/gtri_saltaformaggio-roberts.png","Permanent","1623682540","2021","06"
"18620","4757","Ali Adibi & Robert Wyllie ","image/png","gtri_adibi-wyllie.png","public://uploads/2021/06/gtri_adibi-wyllie.png","Permanent","1623682540","2021","06"
"18621","4760","Zhiqun Lin & Brent Wagner","image/png","gtri_lin-wagner.png","public://uploads/2021/06/gtri_lin-wagner.png","Permanent","1623682540","2021","06"
"18622","4763","Mitchell Walker & Jud Ready","image/png","gtri_walker-ready.png","public://uploads/2021/06/gtri_walker-ready.png","Permanent","1623682540","2021","06"
"18623","4766","Glenn Lightsey & Mark Whorton","image/png","gtri_lightsey-whorton.png","public://uploads/2021/06/gtri_lightsey-whorton.png","Permanent","1623682540","2021","06"
"18132","4771","""Homage to King,"" by Barcelona artist Xavier Medina-Campeny. ","image/jpeg","monuments-cmendonca17.jpg","public://uploads/2021/01/monuments-cmendonca17.jpg","Permanent","1610594821","2021","01"
"18132","4771","""Homage to King,"" by Barcelona artist Xavier Medina-Campeny. ","image/jpeg","monuments-cmendonca17.jpg","public://uploads/2021/01/monuments-cmendonca17.jpg","Permanent","1610594821","2021","01"
"18643","4787","Chemical & Biomolecular Engineering Professor Michelle Dawson investigates the role of bone marrow derived cells in tumor growth and metastasis.","image/jpeg","12e2011-p2-001.jpg","public://uploads/2021/06/12e2011-p2-001_0.jpg","Permanent","1624393913","2021","06"
"18644","4788","Turgay Ayer, professor in the School of Industrial and Systems Engineering, explores the Department of Hematology and Medical Oncology inside the Winship Cancer Institute at Emory University School of Medicine. ","image/jpeg","15c2300-p1-021.jpg","public://uploads/2021/06/15c2300-p1-021.jpg","Permanent","1624393913","2021","06"
"18121","4792","","image/png","740xx_scale.png","public://uploads/2021/01/740xx_scale.png","Permanent","1610468027","2021","01"
"18121","4792","","image/png","740xx_scale.png","public://uploads/2021/01/740xx_scale.png","Permanent","1610468027","2021","01"
"18632","4798","","image/jpeg","eileen_liu.jpg","public://uploads/2021/06/eileen_liu.jpg","Permanent","1623945097","2021","06"
"18659","4800","Researcher Ryan Randall in the lab with phosphorescent dye that can highlight cancer cells. ","image/jpeg","14c10202-p26-006.jpg","public://uploads/2021/06/14c10202-p26-006.jpg","Permanent","1624414809","2021","06"
"18660","4802","Tech researchers Eric Gaucher and Ryan Randall use phosphorescent dye that can highlight cancer cells. ","image/jpeg","14c10202-p26-004.jpg","public://uploads/2021/06/14c10202-p26-004.jpg","Permanent","1624415081","2021","06"
"18672","4804","Andrés García ","image/jpeg","garcia1.jpg","public://uploads/2021/06/garcia1.jpg","Permanent","1624480822","2021","06"
"18676","4807","Susan Margulies","image/jpeg","01-new_headshot_2_m101301-20fjk-f583_margcrop1-edited.jpg","public://uploads/2021/07/01-new_headshot_2_m101301-20fjk-f583_margcrop1-edited.jpg","Permanent","1625146458","2021","07"
"18679","4815","Research team from left to right: Carmen Jimenez, Hannah Phillips, and Magnus Egerstedt","image/jpeg","4y4a7041edited.jpg","public://uploads/2021/07/4y4a7041edited.jpg","Permanent","1625147884","2021","07"
"18682","4818","","image/jpeg","4y4a7065edited.jpg","public://uploads/2021/07/4y4a7065edited.jpg","Permanent","1625153612","2021","07"
"18683","4822","SlothBot 2.0 is about half the length of the original. ","image/jpeg","img_6883edited.jpg","public://uploads/2021/07/img_6883edited.jpg","Permanent","1625153612","2021","07"
"18684","4826","","image/jpeg","4y4a7065edited.jpg","public://uploads/2021/07/4y4a7065edited_0.jpg","Permanent","1625154415","2021","07"
"18685","4827","Slothbot 2.0 is about half the length of the original. ","image/jpeg","img_6883edited.jpg","public://uploads/2021/07/img_6883edited_0.jpg","Permanent","1625157797","2021","07"
"18686","4828","","image/jpeg","4y4a7063edited.jpg","public://uploads/2021/07/4y4a7063edited.jpg","Permanent","1625157797","2021","07"
"18687","4831","SlothBot 2.0 is about half the length of the original. ","image/jpeg","img_6883edited.jpg","public://uploads/2021/07/img_6883edited_1.jpg","Permanent","1625157947","2021","07"
"18695","4841","Aerospace professor Glenn Lightsey and graduate students Brandon Colón and Lacey Littleton assemble the propulsion system developed at Georgia Tech for the Lunar Flashlight CubeSat.","image/jpeg","4y4a6988.jpg","public://uploads/2021/07/4y4a6988.jpg","Permanent","1625774729","2021","07"
"18696","4846","Aerospace Engineering Professor Glenn Lightsey and graduate students Brandon Colón and Lacey Littleton assemble the propulsion system developed at Georgia Tech for the Lunar Flashlight CubeSat.","image/jpeg","4y4a6988.jpg","public://uploads/2021/07/4y4a6988_0.jpg","Permanent","1625775279","2021","07"
"18698","4850","The propulsion system developed by Glenn Lightsey’s lab at Georgia Tech for the Lunar Flashlight CubeSat.","image/jpeg","lunar_flashlight_candidates-20.jpg","public://uploads/2021/07/lunar_flashlight_candidates-20.jpg","Permanent","1625775577","2021","07"
"18699","4854","Mission Control for Lunar Flashlight operations at Georgia Tech. From left to right: Ulises Núñez, Kathleen Hartwell, Sterling Peet, Jud Ready, and Glenn Lightsey","image/jpeg","lunar_flashlight_photoshopped_4.jpg","public://uploads/2021/07/lunar_flashlight_photoshopped_4.jpg","Permanent","1625775936","2021","07"
"18725","4869","Machelle Pardue","image/jpeg","n18c10407_p12_04.jpg","public://uploads/2021/07/n18c10407_p12_04.jpg","Permanent","1626877661","2021","07"
"18726","4871","Machelle Pardue","image/jpeg","n18c10407_p12_04.jpg","public://uploads/2021/07/n18c10407_p12_04_0.jpg","Permanent","1626877904","2021","07"
"18728","4874","Jud Ready stands at the McAuley Aquatic Center","image/jpeg","jud_ready_mcauley_aquatic_center_02.jpg","public://uploads/2021/07/jud_ready_mcauley_aquatic_center_02.jpg","Permanent","1627299812","2021","07"
"18729","4877","","image/jpeg","gutter.jpg","public://uploads/2021/07/gutter.jpg","Permanent","1627299812","2021","07"
"18730","4880","Jud Ready at the 1996 OIympic Village","image/jpeg","jud_steps.jpg","public://uploads/2021/07/jud_steps.jpg","Permanent","1627299812","2021","07"
"18731","4883","","image/jpeg","gutter.jpg","public://uploads/2021/07/gutter_0.jpg","Permanent","1627299996","2021","07"
"18735","4887","When all the swimmers hit the surface at the same time, the pool overflows.","image/jpeg","gt-swimmers.jpg","public://uploads/2021/07/gt-swimmers.jpg","Permanent","1627312055","2021","07"
"18736","4888","The gutters can handle the overflow because of their oversized dimensions.","image/jpeg","gutter_1.jpg","public://uploads/2021/07/gutter_1.jpg","Permanent","1627312055","2021","07"
"18745","4897","The facility during the 1996 Olympics","image/jpeg","7656400272_d2377e3544_c_1.jpg","public://uploads/2021/07/7656400272_d2377e3544_c_1.jpg","Permanent","1627326684","2021","07"
"18740","4898","","image/jpeg","mcauley-2016.jpg","public://uploads/2021/07/mcauley-2016.jpg","Permanent","1627323333","2021","07"
"18751","4902","Christopher Jones","image/jpeg","chris-jones.jpg","public://uploads/2021/08/chris-jones.jpg","Permanent","1628108091","2021","08"
"18752","4904","Jones is known for his pioneering work on materials that extract carbon dioxide from ultra-dilute mixtures such as ambient air.","image/jpeg","14c5409-p1-029.jpg","public://uploads/2021/08/14c5409-p1-029.jpg","Permanent","1628119563","2021","08"
"18760","4910","Beyah with his family","image/jpeg","family-plus-moms_edit.jpg","public://uploads/2021/08/family-plus-moms_edit.jpg","Permanent","1628624283","2021","08"
"18762","4914","Beyah with fellow Fortiphyd Logic Co-Founder David Formby.","image/jpeg","ransomware-beyah_cmoore.jpg","public://uploads/2021/08/ransomware-beyah_cmoore.jpg","Permanent","1628624786","2021","08"
"18766","4920","Beyah grew up in Atlanta.","image/png","raheem-childhood-web-3.png","public://uploads/2021/08/raheem-childhood-web-3.png","Permanent","1628693021","2021","08"
"18764","4921","Beyah received his master's and doctoral degrees from Georgia Tech.","image/jpeg","raheem-grad-web.jpg","public://uploads/2021/08/raheem-grad-web.jpg","Permanent","1628625551","2021","08"
"18770","4923","After growing up in Atlanta, then earning his undergraduate degree at North Carolina A&T, Beyah would earn his master's and doctoral degrees from Georgia Tech.","image/png","raheem-childhood-web-4.png","public://uploads/2021/08/raheem-childhood-web-4_0.png","Permanent","1628775769","2021","08"
"18772","4930","","image/jpeg","klempay1_edit.jpg","public://uploads/2021/08/klempay1_edit.jpg","Permanent","1628779442","2021","08"
"18776","4935","","image/jpeg","img_7557_1.jpg","public://uploads/2021/08/img_7557_1.jpg","Permanent","1628779819","2021","08"
"18777","4940","John Cressler","image/jpeg","cressler.jpg","public://uploads/2021/08/cressler.jpg","Permanent","1628782757","2021","08"
"18778","4943","Tim Lieuwan","image/jpeg","tim_lieuwan.jpg","public://uploads/2021/08/tim_lieuwan.jpg","Permanent","1628782757","2021","08"
"18779","4946","Michael Rodgers","image/png","michael_rodgers.png","public://uploads/2021/08/michael_rodgers.png","Permanent","1628782757","2021","08"
"18780","4950","John Cressler","image/jpeg","cressler.jpg","public://uploads/2021/08/cressler_0.jpg","Permanent","1628787610","2021","08"
"18781","4951","Tim Lieuwen","image/jpeg","lieuwen_edit.jpg","public://uploads/2021/08/lieuwen_edit.jpg","Permanent","1628787610","2021","08"
"18782","4952","Michael Rodgers","image/jpeg","rodgers_edit.jpg","public://uploads/2021/08/rodgers_edit.jpg","Permanent","1628787610","2021","08"
"18783","4954","Garrett Stanley","image/jpeg","stanley_edit.jpg","public://uploads/2021/08/stanley_edit.jpg","Permanent","1628788412","2021","08"
"18784","4955","John Dahlman","image/jpeg","dahlman_edit.jpg","public://uploads/2021/08/dahlman_edit.jpg","Permanent","1628788412","2021","08"
"18785","4956","Annabelle Singer","image/jpeg","singer_eidt.jpg","public://uploads/2021/08/singer_eidt.jpg","Permanent","1628788412","2021","08"
"18787","4965","Beyah with the Atari 2600","image/jpeg","img_7635edited.jpg","public://uploads/2021/08/img_7635edited_0.jpg","Permanent","1628876073","2021","08"
"18788","4966","Beyah with the Atari 2600 in the Georgia Tech Library","image/jpeg","img_7635edited.jpg","public://uploads/2021/08/img_7635edited_1.jpg","Permanent","1628876542","2021","08"
